# Australia - Nationwide locations
-33.715506,150.293549
-34.662246,140.729194
-20.525514,145.397563
-24.947675,152.251978
-21.235103,118.699325
-32.439332,134.550991
-31.332650,117.791981
-33.203598,117.176763
-37.968529,140.967348
-34.253389,137.943950
-22.515500,143.379906
-31.232911,149.337798
-34.029741,117.174808
-35.258813,143.094774
-28.482312,153.245039
-30.928443,146.851181
-36.615976,140.702167
-25.888825,152.511848
-24.763617,151.173034
-32.564184,151.199964
-26.692383,152.471601
-34.839378,149.951687
-37.593604,142.166517
-38.195094,145.327079
-19.480545,146.855495
-36.713162,141.857899
-25.862663,120.056843
-24.182391,144.481050
-26.390942,143.779653
-37.322184,140.698004
-33.211908,136.541767
-31.181651,120.472907
-27.514805,142.074011
-31.998591,133.670251
-32.005542,147.916092
-34.246207,115.412099
-27.431755,152.984220
-17.277268,141.630700
-35.561317,150.375622
-29.234811,150.440210
-36.624888,139.918817
-36.082186,146.906416
-33.631719,122.427083
-38.029427,146.178708
-36.133880,145.298401
-38.168960,145.550553
-36.731039,142.376578
-29.450501,149.666193
-34.954190,137.601393
-15.466892,133.190593
-37.535710,143.538699
-20.664378,146.293525
-36.638444,149.823197
-35.209992,148.335228
-36.971535,139.775164
-35.397715,149.837422
-34.505781,135.561992
-37.194132,142.522086
-31.618585,150.204414
-30.462516,151.786743
-35.578720,138.562010
-38.245643,143.709495
-34.361033,116.864913
-33.345517,147.063648
-21.530984,143.547297
-25.045454,151.885291
-38.115042,146.045001
-22.209867,142.124766
-26.470259,151.140218
-35.648116,149.004438
-37.719953,144.835430
-30.275210,115.187571
-37.872037,140.778959
-36.826892,147.069898
-35.670959,145.888955
-34.845381,138.962146
-36.642580,145.969478
-25.811083,151.375010
-23.478635,150.382311
-34.435855,116.504809
-37.151648,144.973377
-31.843434,152.753161
-27.007061,151.850046
-20.742568,140.645732
-32.664890,151.347877
-32.419512,137.673698
-32.858838,115.878437
-27.311254,151.153369
-35.438849,144.203335
-34.882533,147.885328
-33.380033,147.988823
-23.219905,148.300755
-37.214662,144.344481
-38.033845,145.120135
-28.056142,152.481965
-23.282581,150.515170
-28.715497,114.676213
-36.473922,146.005020
-26.391980,147.995458
-31.403649,152.254716
-27.496829,152.066004
-20.034547,138.768212
-37.937708,140.485922
-36.408398,145.949614
-35.254361,142.936961
-34.929060,150.384794
-36.107666,148.653172
-38.300828,143.018453
-28.136000,152.006158
-35.190240,145.784895
-32.534484,115.703675
-30.474326,116.128090
-27.285648,151.103362
-28.869836,148.856354
-27.405765,152.020904
-32.099707,119.185772
-33.651900,148.920230
-34.185038,116.080999
-35.257929,147.930362
-32.177095,115.808833
-27.143975,150.158823
-37.017891,145.250142
-27.582984,152.392969
-34.208981,142.118386
-35.230635,140.928488
-22.059390,149.492706
-29.592305,150.885196
-32.223436,116.289862
-13.623646,132.197393
-22.683183,144.338027
-27.090414,152.881666
-14.915747,133.059010
-38.014005,140.897346
-32.096180,152.044847
-33.183687,118.091493
-20.656846,141.554193
-32.714903,115.796994
-33.183395,144.059618
-37.664769,145.102707
-37.061326,144.290718
-35.488658,138.331799
-31.433146,149.272534
-12.975235,131.208923
-33.765241,151.019762
-34.004212,115.910893
-34.989667,148.242131
-30.170379,115.386706
